FG.,percent_3pt,percent_2pt,percent_FT,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,MarginOfVictory,StrengthOfSchedule,SimpleRatngSystem,ORtg,DRtg,NRtg,Pace,FTr,X3PAr,TS.,team_abbreviation_home,team_abbreviation_away,game_date,game_yearEnd,wl_home
0.6759952181287803,0.5910674325467573,-0.15882943723736268,0.452073501533553,0.8093763191497945,-0.099844699247979,0.5718453831242063,0.9738244591642077,0.659422199580556,1.0168709640487956,0.20040606601291808,-0.32677050481364334,-0.09519786478060967,1.3210082749785412,0.4126108068205985,1.3937727115620169,-0.09519786478060967,-1.9924738485806681,1.3614991538668588,-1.2286368660074651,-0.2575111221365538,-0.9956401817089914,0.05950375138756279,SAS,DAL,2014-10-28 0:00,2015,1
-1.4942045844778074,-0.7692246136240235,-1.946222970868804,-0.833790073684474,-0.3957595169874312,1.5572995234587066,0.6831096902663639,-0.9215475826089569,-0.5262761045742457,-0.34947367129955953,-0.5050471163550968,1.2279470832892274,-1.3873841658173436,-1.4546780062841036,1.959732293113358,-1.3530039133004967,-1.3873841658173436,0.49894065752116423,-1.507238279846276,-1.1618205848488545,0.4742747740836526,-1.7671122177330782,-1.9631009157245627,LAL,HOU,2014-10-28 0:00,2015,0
-0.04740471607341563,0.768496829873381,-1.011903623743279,-0.5040814646542107,0.24225357273227444,1.8189538744123945,1.3506955331192978,0.10297784537653769,-0.6448459349897265,2.519850062931986,-0.0641388773750869,-0.18543254225883737,-0.1712088236651228,0.16943904325837938,0.9964302356103192,0.24983136739465503,-0.1712088236651228,-0.4570672343551201,0.18887655322499342,-2.030432239910778,-0.0013860584594815755,-1.562435963277708,-0.8073268202319196,NOP,ORL,2014-10-28 0:00,2015,1
-0.17893197683745124,-0.2960795540863606,-0.4025649190961959,0.6828695278547374,-1.1046629500093275,0.94677270456677,-0.2626369204419641,-0.8703213112096814,0.18514287791863496,-0.48610813483439574,-0.5932287641510985,1.2279470832892274,0.5382267925903391,0.6547584237245473,-1.8059030225803394,0.5396591167806277,0.5382267925903391,-0.3411874898852657,0.6914290963572214,-1.5627182718005135,1.1694713754928467,-0.47607738193766813,-0.03681075657015748,TOR,ATL,2014-10-29 0:00,2015,1
-0.11316834645543343,-1.301512805603891,-0.4025649190961959,-0.833790073684474,-1.1046629500093275,-0.361499050201667,-1.0971192240081344,-1.024000125407506,0.8965618604115156,0.060429719304946825,1.5231307829529477,0.9452711581796129,-1.260699234343154,-0.5521542461189494,-0.9301738793957587,-0.6394128636759429,-1.260699234343154,-0.6308868510598975,-0.5858919507705247,-2.1974729428073023,1.5719536184139602,-1.1058504725695752,-0.6628550582953392,MIA,WAS,2014-10-29 0:00,2015,1
-0.5077501287475403,0.295351770335718,-0.7275455615746401,1.1444615804971061,1.8018411253804483,0.7723364705976457,1.8513849152590032,-0.3580585972169341,-1.3562649174826071,-0.21283920776472445,-0.15232052517108857,-0.962791336310274,-0.1712088236651228,0.9016753015055803,0.5293746925785425,0.9700094113234357,-0.1712088236651228,-1.499984934583793,0.9427053679233355,-1.095004303690244,-1.3917792612778728,-0.25565680021650034,-0.4702260423798987,POR,OKC,2014-10-29 0:00,2015,1
-0.968095541421665,-1.7746578651415539,-0.8494133025040568,-0.4051688819451316,-0.46664986028962185,0.94677270456677,0.23805246169773736,0.7689193735671095,0.7779920299960359,-1.7158183066479147,-0.15232052517108857,0.9452711581796129,-1.058003343984451,0.035337635497990835,-1.6307571939434236,-0.08610534212090416,-1.058003343984451,-1.2682254456440885,0.04229872814476025,-0.5604740544213683,-1.0990649027897903,-0.8224525817852166,-1.4815283759359614,BOS,BKN,2014-10-29 0:00,2015,1
-0.7050410198935937,-0.8283677460662281,-0.9306584631236678,-1.4932072917450008,0.5967052892432225,2.516698810288895,2.0739135295433146,-0.9215475826089569,0.659422199580556,2.2465811358623147,2.140402317524961,0.521257270515195,-0.9566553988051014,0.04810919814183736,1.4342948072026094,0.15761344713548195,-0.9566553988051014,-1.152345701174234,0.04229872814476025,-2.3645136457038265,1.2426499651148672,-0.9169185453800028,-1.0962703441050803,UTA,HOU,2014-10-29 0:00,2015,0
-2.4806590402080744,-2.306946057121425,-2.393071354276665,-0.6029940473632897,1.2347183789629332,0.16180965170570746,1.1281669188349865,-1.1776789396053304,-1.5934045783135677,1.1535054275836307,-1.5632268899071213,-0.821453373755468,-2.223504713546999,-0.6734840912354914,-0.7842190221983286,-0.7535874316158715,-2.223504713546999,-1.5579248068187204,-0.7115300865535817,-1.4959019906419029,0.21814971040658035,-1.672646254138292,-2.6854597254074646,CHA,MIL,2014-10-29 0:00,2015,1
-0.3762228679835047,-0.9466540109506438,-0.483810079715807,-0.20734371652697364,-0.9628822634049462,0.6851183536130819,-0.2626369204419641,-1.536262839400253,1.1337015212424773,-0.21283920776472445,0.9058592483809345,0.9452711581796129,-0.9059814262154248,-0.19029330454329776,1.5218677215210676,-0.08171401258475307,-0.9059814262154248,-0.7757365316472135,-0.1880378541241776,-0.3934333515248442,-0.4404575961916054,-0.6492649818614428,-0.8073268202319196,PHX,LAL,2014-10-29 0:00,2015,1
