FG.,percent_3pt,percent_2pt,DRB,ORB,TRB,AST,STL,PTS,MarginOfVictory,SimpleRatngSystem,ORtg,DRtg,NRtg,Pace,FTr,TS.,team_abbreviation_home,team_abbreviation_away,game_date,game_yearEnd,wl_home
-1.305434602853783,-1.5509429990584809,-0.8974958336505083,-0.8283974070859701,1.4743602626806798,0.3858461721110621,-0.3542877453702143,0.0292947046082105,-0.6693915090057255,-0.7544086442547802,-0.6721032666607807,-0.6693915090057255,0.4238851618789494,-0.7599494216428124,0.3165632371924968,0.160478399398657,-1.277183278189219,DEN,DET,2014-10-29 0:00,2015,1
1.3318070190730449,1.2728683320317384,1.271966300158021,0.3023776177533168,-0.6738358859325166,-0.2342637473531452,1.633694629701874,0.1439261574229452,1.491014132860239,1.4002351411391185,1.4900280909416943,1.491014132860239,-0.4852418843398035,1.4132872337745828,-0.2823401845230266,1.0910876742620046,1.161861988962195,LAC,OKC,2014-10-30 0:00,2015,1
-0.9757794001129292,-1.1633610516539403,-1.6542849500953414,-2.637637446828828,1.0612456187166035,-1.2489890701127544,-0.243844280088432,0.602451968681886,-1.106942018750729,-1.8678537562334807,-1.7520736408229087,-1.106942018750729,1.7707400451659894,-1.9080744471463416,-0.4106766320334955,1.3144339002292085,-1.329077858341377,MIN,DET,2014-10-30 0:00,2015,1
0.0131862081096326,-0.3328283072156428,-0.3929697560206178,-0.526857400462156,-0.2607212419684404,-0.5161318925641483,-0.685618141215563,0.3731890630524166,-1.462451807918549,-1.215510913910082,-1.285473864562192,-1.462451807918549,0.2555283014680694,-1.2520030040014678,-0.6673495270544394,-1.6262914083389732,-0.9658157972762718,ORL,WAS,2014-10-30 0:00,2015,0
0.3428414108504866,0.7745486853687581,0.5151771837131852,-0.0745473905264455,0.8959997611309736,0.5549670592376623,0.3635947789613732,-0.1999682010212587,1.1355043436924197,0.9518822429950232,0.8941823672660378,1.1355043436924197,-0.2158709076823964,0.982740349210759,-1.30903176460679,0.4954977383494608,0.7467053477449379,CLE,NYK,2014-10-30 0:00,2015,0
0.6724966135913406,-0.0559840590695426,0.7674402225281304,-0.9791674103978718,-0.012852455589994,-0.7416264087329498,0.1427078483978067,0.3731890630524166,0.6979538339474158,0.6161487931999186,0.7364584992342462,0.6979538339474158,-0.1821995356002175,0.6342023950400448,-0.0684461053389098,-0.4351115365138867,0.3834432866798328,DAL,UTA,2014-10-30 0:00,2015,1
0.4087724513986574,0.553073286851878,-0.3929697560206178,-1.1299374137097788,0.2350163307884508,-0.628879150648547,0.8605903727293943,2.321923760902912,-1.1616358324688556,0.0912996659885843,-0.0193017017514213,-1.1616358324688556,-1.5963971630516105,0.1011443474848347,-0.5390130795439705,-0.5840090204920226,-0.3430808354503773,MIL,PHI,2014-10-31 0:00,2015,1
-1.1735725217574415,-0.4989348561033029,-1.6542849500953414,-0.3760873971502543,1.0612456187166035,0.4422198011532635,-0.6303964085746708,-0.7731254650949341,-0.970207484455415,-1.45349918211927,-1.351192142908772,-0.970207484455415,1.2319980918511704,-1.4775275625825184,-0.5817918953807915,0.086029657409589,-1.5366561789500084,LAL,LAC,2014-10-31 0:00,2015,0
-0.712055237920246,-0.0006152094403225,-0.9984010491764864,1.4331526425926038,1.3091144050950498,1.9643077852926771,0.0322643831160245,-1.57554563479808,0.1510156967661593,0.6373977457185961,0.5568285384202615,0.1510156967661593,-0.8892983493259163,0.6547046276383222,-1.095137685422673,1.1283120452565385,-0.3430808354503773,CHI,CLE,2014-10-31 0:00,2015,0
-0.9098483595647584,-0.0559840590695426,-1.2506640879914317,1.6593076475604642,0.1523934019956359,1.344197865828474,-0.1886225474475399,-1.6901770876128157,-0.9428605775963538,0.059426237210568,-0.0499702316464919,-0.9428605775963538,-1.2596834422298504,0.0601398822882801,-0.9240224220753772,-0.2862140525357508,-1.0177103774284295,IND,MEM,2014-10-31 0:00,2015,0
-0.052744832438538,-0.66504140499096,0.1620089293722618,-0.9791674103978718,0.2350163307884508,-0.5161318925641483,-1.2930572002653662,0.8317148743113573,-0.4506162541332236,-0.1913114025098264,-0.0828293708197818,-0.4506162541332236,-0.2495422797645705,-0.1858869088910476,0.4021208688661447,-0.8445796174537605,-0.2911862552982194,PHX,SAS,2014-10-31 0:00,2015,1
0.1450482892059742,-0.66504140499096,-0.4938749715465959,0.1516076144414151,0.3176392595812673,0.3294725430688607,-1.127392002342692,-1.2316512763538747,-0.4506162541332236,-0.7884069682846642,-0.6721032666607807,-0.4506162541332236,0.7605988827007094,-0.800953886839367,0.0171115263347381,3.3245499339340414,-0.0317133545374301,SAC,POR,2014-10-31 0:00,2015,1
0.6065655730431698,0.3869667379642177,-0.2920645404946397,1.2069976376247484,0.1523934019956359,0.949582462533068,1.191920768574743,-0.4292311066507291,-0.8881667638782273,0.152921628292749,0.0376541394822811,-0.8881667638782273,-1.3270261863942034,0.1421488126813893,-0.7101283428912604,-0.5467846494974887,-0.446869995754693,WAS,MIL,2014-11-01 0:00,2015,1
-0.9757794001129292,-1.1633610516539403,-1.6542849500953414,-2.637637446828828,1.0612456187166035,-1.2489890701127544,-0.243844280088432,0.602451968681886,-1.106942018750729,-1.8678537562334807,-1.7520736408229087,-1.106942018750729,1.7707400451659894,-1.9080744471463416,-0.4106766320334955,1.3144339002292085,-1.329077858341377,MIN,CHI,2014-11-01 0:00,2015,0
1.6614622218138988,2.49098302387458,1.0197032613430757,0.3023776177533168,-0.2607212419684404,0.0476043978578577,2.572464084597026,1.5195035911997674,1.2722388779877336,2.1460733745446983,2.1932136692500985,1.2722388779877336,-1.8657681397090171,2.089860909517734,1.257697185602612,-1.2912720693881683,1.4732294698751425,GSW,LAL,2014-11-01 0:00,2015,1
-2.1625381299800037,-1.938524946463021,-2.2092636354882207,1.3577676409366557,-0.2607212419684404,0.8932088334908667,-0.9065050717791274,-1.8048085404275505,-1.8726554108044915,-0.6736626246838057,-0.7531558099548958,-1.8726554108044915,-1.1586693259833234,-0.6984427238479805,-1.0095800537490252,-0.1745409395521488,-2.3150748812323765,CHA,MEM,2014-11-01 0:00,2015,0
0.0131862081096326,-0.3328283072156428,-0.3929697560206178,-0.526857400462156,-0.2607212419684404,-0.5161318925641483,-0.685618141215563,0.3731890630524166,-1.462451807918549,-1.215510913910082,-1.285473864562192,-1.462451807918549,0.2555283014680694,-1.2520030040014678,-0.6673495270544394,-1.6262914083389732,-0.9658157972762718,ORL,TOR,2014-11-01 0:00,2015,0
-0.5801931568239044,-0.2774594575864227,0.6160823992391633,-1.1299374137097788,0.8959997611309736,-0.1778901183109438,-0.1886225474475399,1.978029402458708,0.0142811624708451,0.730893136800777,0.8372265260323353,0.0142811624708451,-1.1923406980654976,0.7367135580314313,0.4876785005397926,1.4261070132128104,0.279654126375517,HOU,BOS,2014-11-01 0:00,2015,1
0.870289735235853,1.494343730548619,0.6160823992391633,-0.4514723988062078,-1.334819316275038,-1.2489890701127544,2.296355421392569,1.748766496829237,0.5338723927930404,1.1537472919224592,1.0409531889067327,0.5338723927930404,-1.2933548143120293,1.1877626751935322,-0.6245707112176124,-0.5467846494974887,1.058072828657879,ATL,IND,2014-11-01 0:00,2015,1
-1.371365643401954,-0.4989348561033029,-1.301116695754418,-0.0745473905264455,2.3005895506088323,1.513318752955074,-0.0229573495248655,0.0292947046082105,-0.4506162541332236,-0.2125603550285039,-0.3040809079199338,-0.4506162541332236,-0.1821995356002175,-0.2268913740876022,-1.095137685422673,-0.4723359075084207,-1.4328670186456929,DET,BKN,2014-11-01 0:00,2015,0
-0.382400035179392,-0.55430370573252,-0.3929697560206178,0.6793026260330791,1.9700978354375724,1.8515605272082785,-0.6303964085746708,0.3731890630524166,-0.50531006785135,0.0466768656993615,0.1559470405061247,-0.50531006785135,-0.6872701168328575,0.0396376496900028,-2.12182926550643,0.8677414482948007,-0.6025537362111667,UTA,PHX,2014-11-01 0:00,2015,1
-2.9537106165580527,-1.827787247204581,-2.25971624325121,-1.7330174269573964,1.2264914763022348,-0.4597582635219469,-1.0169485370609097,2.207292308088177,-3.13061312632138,-1.908226766018969,-1.9798970057577183,-3.13061312632138,-0.7209414889150364,-1.9080744471463416,0.1454479738452069,0.5327221093439948,-2.522653201841008,PHI,MIA,2014-11-01 0:00,2015,0
0.2769103703023158,0.9406552342564184,-0.4938749715465959,0.3023776177533168,1.3091144050950498,1.1187033496596683,0.4740382442431555,-0.8877569179096698,0.3424440447795999,0.1677958950558233,0.2479526301913364,0.3424440447795999,0.1208428131393635,0.1831532778779439,-1.6940411071381964,-0.3978871655193527,-0.2911862552982194,NOP,DAL,2014-11-01 0:00,2015,0
-0.382400035179392,-0.7757791042494001,-0.3929697560206178,1.2069976376247484,1.9700978354375724,2.2461759305036804,-1.0169485370609097,-0.5438625594654648,0.233056417343347,0.4631563350654406,0.5414942734727263,0.233056417343347,-0.4852418843398035,0.4701845342538263,0.1454479738452069,0.3838246253658589,-0.5506591560590088,OKC,DEN,2014-11-01 0:00,2015,1
0.210979329754145,-0.9972545027662802,0.2629141448982399,-1.1299374137097788,-0.7564588147253316,-1.3617363281971573,-0.7408398738564531,0.602451968681886,-0.8334729501601009,-0.552543595327344,-0.6392441274874908,-0.8334729501601009,-0.0811854193536905,-0.5754293282583165,-1.9079351863223133,1.2027607872456063,-0.1355025148417458,MIA,TOR,2014-11-02 0:00,2015,1
1.3318070190730449,1.2728683320317384,1.271966300158021,0.3023776177533168,-0.6738358859325166,-0.2342637473531452,1.633694629701874,0.1439261574229452,1.491014132860239,1.4002351411391185,1.4900280909416943,1.491014132860239,-0.4852418843398035,1.4132872337745828,-0.2823401845230266,1.0910876742620046,1.161861988962195,LAC,SAC,2014-11-02 0:00,2015,0
-0.1846069135348796,0.4977044372226578,-0.1407067172056725,1.9608476541842728,0.3176392595812673,1.626066011039477,-0.0229573495248655,-1.57554563479808,0.3424440447795999,0.8987598616983293,0.9664724734472756,0.3424440447795999,-1.0913265818189704,0.9212336514159272,-0.4962342637071435,-1.8124132633116432,0.0720758057668856,POR,GSW,2014-11-02 0:00,2015,0
-1.635089805594637,-0.3328283072156428,-2.0074532044362647,-1.5068624219895412,0.4828851171668972,-0.7980000377751513,-0.0229573495248655,-0.5438625594654648,-1.927349224522614,-1.980473204582472,-2.080665032555808,-1.927349224522614,1.0299698593581164,-2.07209230793256,-1.7795987388118444,-1.4773939243608372,-1.7961290797107976,NYK,CHA,2014-11-02 0:00,2015,1
-1.305434602853783,-1.5509429990584809,-0.8974958336505083,-0.8283974070859701,1.4743602626806798,0.3858461721110621,-0.3542877453702143,0.0292947046082105,-0.6693915090057255,-0.7544086442547802,-0.6721032666607807,-0.6693915090057255,0.4238851618789494,-0.7599494216428124,0.3165632371924968,0.160478399398657,-1.277183278189219,DEN,SAC,2014-11-03 0:00,2015,0
0.6724966135913406,-0.0559840590695426,0.7674402225281304,-0.9791674103978718,-0.012852455589994,-0.7416264087329498,0.1427078483978067,0.3731890630524166,0.6979538339474158,0.6161487931999186,0.7364584992342462,0.6979538339474158,-0.1821995356002175,0.6342023950400448,-0.0684461053389098,-0.4351115365138867,0.3834432866798328,DAL,BOS,2014-11-03 0:00,2015,1
0.3428414108504866,-0.7757791042494001,-0.4434223637836068,0.0762226127854615,0.2350163307884508,0.2730989140266593,0.0874861157569166,1.290240685570296,-0.3412286266969708,0.6883952317634221,0.7934143404679488,-0.3412286266969708,-1.5963971630516105,0.716211325433154,-1.4373682121172588,0.086029657409589,-0.6025537362111667,MEM,NOP,2014-11-03 0:00,2015,1
-2.9537106165580527,-1.827787247204581,-2.25971624325121,-1.7330174269573964,1.2264914763022348,-0.4597582635219469,-1.0169485370609097,2.207292308088177,-3.13061312632138,-1.908226766018969,-1.9798970057577183,-3.13061312632138,-0.7209414889150364,-1.9080744471463416,0.1454479738452069,0.5327221093439948,-2.522653201841008,PHI,HOU,2014-11-03 0:00,2015,0
-0.1186758729867088,-1.2187299012831605,-0.2416119327316506,-0.2253173938383472,0.0697704732028209,-0.1215164892687424,-0.4647312106519965,-0.6584940122801994,-0.6967384158647868,-0.6120406623796409,-0.6852469223300967,-0.6967384158647868,0.1545141852215424,-0.6164337934548711,-1.137916501259494,-0.2489896815412168,-0.7063428965154824,BKN,OKC,2014-11-03 0:00,2015,1
1.3318070190730449,1.2728683320317384,1.271966300158021,0.3023776177533168,-0.6738358859325166,-0.2342637473531452,1.633694629701874,0.1439261574229452,1.491014132860239,1.4002351411391185,1.4900280909416943,1.491014132860239,-0.4852418843398035,1.4132872337745828,-0.2823401845230266,1.0910876742620046,1.161861988962195,LAC,UTA,2014-11-03 0:00,2015,1
-1.1735725217574415,-0.4989348561033029,-1.6542849500953414,-0.3760873971502543,1.0612456187166035,0.4422198011532635,-0.6303964085746708,-0.7731254650949341,-0.970207484455415,-1.45349918211927,-1.351192142908772,-0.970207484455415,1.2319980918511704,-1.4775275625825184,-0.5817918953807915,0.086029657409589,-1.5366561789500084,LAL,PHX,2014-11-04 0:00,2015,0
-1.635089805594637,-0.3328283072156428,-2.0074532044362647,-1.5068624219895412,0.4828851171668972,-0.7980000377751513,-0.0229573495248655,-0.5438625594654648,-1.927349224522614,-1.980473204582472,-2.080665032555808,-1.927349224522614,1.0299698593581164,-2.07209230793256,-1.7795987388118444,-1.4773939243608372,-1.7961290797107976,NYK,WAS,2014-11-04 0:00,2015,0
-0.9098483595647584,-0.0559840590695426,-1.2506640879914317,1.6593076475604642,0.1523934019956359,1.344197865828474,-0.1886225474475399,-1.6901770876128157,-0.9428605775963538,0.059426237210568,-0.0499702316464919,-0.9428605775963538,-1.2596834422298504,0.0601398822882801,-0.9240224220753772,-0.2862140525357508,-1.0177103774284295,IND,MIL,2014-11-04 0:00,2015,0
-0.712055237920246,-0.0006152094403225,-0.9984010491764864,1.4331526425926038,1.3091144050950498,1.9643077852926771,0.0322643831160245,-1.57554563479808,0.1510156967661593,0.6373977457185961,0.5568285384202615,0.1510156967661593,-0.8892983493259163,0.6547046276383222,-1.095137685422673,1.1283120452565385,-0.3430808354503773,CHI,ORL,2014-11-04 0:00,2015,1
0.210979329754145,-0.9972545027662802,0.2629141448982399,-1.1299374137097788,-0.7564588147253316,-1.3617363281971573,-0.7408398738564531,0.602451968681886,-0.8334729501601009,-0.552543595327344,-0.6392441274874908,-0.8334729501601009,-0.0811854193536905,-0.5754293282583165,-1.9079351863223133,1.2027607872456063,-0.1355025148417458,MIA,HOU,2014-11-04 0:00,2015,0
0.2769103703023158,0.9406552342564184,-0.4938749715465959,0.3023776177533168,1.3091144050950498,1.1187033496596683,0.4740382442431555,-0.8877569179096698,0.3424440447795999,0.1677958950558233,0.2479526301913364,0.3424440447795999,0.1208428131393635,0.1831532778779439,-1.6940411071381964,-0.3978871655193527,-0.2911862552982194,NOP,CHA,2014-11-04 0:00,2015,1
-0.1846069135348796,0.4977044372226578,-0.1407067172056725,1.9608476541842728,0.3176392595812673,1.626066011039477,-0.0229573495248655,-1.57554563479808,0.3424440447795999,0.8987598616983293,0.9664724734472756,0.3424440447795999,-1.0913265818189704,0.9212336514159272,-0.4962342637071435,-1.8124132633116432,0.0720758057668856,POR,CLE,2014-11-04 0:00,2015,1
0.1450482892059742,-0.0559840590695426,0.2629141448982399,-1.1299374137097788,0.4828851171668972,-0.5161318925641483,-0.5751746759337788,-0.085336748206524,1.1081574368333582,0.6522720124816703,0.5371130549162876,1.1081574368333582,0.2555283014680694,0.6752068602365994,-1.095137685422673,0.7932927063057327,0.5391270271363064,TOR,OKC,2014-11-04 0:00,2015,1
-0.052744832438538,-0.66504140499096,0.1620089293722618,-0.9791674103978718,0.2350163307884508,-0.5161318925641483,-1.2930572002653662,0.8317148743113573,-0.4506162541332236,-0.1913114025098264,-0.0828293708197818,-0.4506162541332236,-0.2495422797645705,-0.1858869088910476,0.4021208688661447,-0.8445796174537605,-0.2911862552982194,PHX,MEM,2014-11-05 0:00,2015,0
1.6614622218138988,2.49098302387458,1.0197032613430757,0.3023776177533168,-0.2607212419684404,0.0476043978578577,2.572464084597026,1.5195035911997674,1.2722388779877336,2.1460733745446983,2.1932136692500985,1.2722388779877336,-1.8657681397090171,2.089860909517734,1.257697185602612,-1.2912720693881683,1.4732294698751425,GSW,LAC,2014-11-05 0:00,2015,1
-1.371365643401954,-0.4989348561033029,-1.301116695754418,-0.0745473905264455,2.3005895506088323,1.513318752955074,-0.0229573495248655,0.0292947046082105,-0.4506162541332236,-0.2125603550285039,-0.3040809079199338,-0.4506162541332236,-0.1821995356002175,-0.2268913740876022,-1.095137685422673,-0.4723359075084207,-1.4328670186456929,DET,NYK,2014-11-05 0:00,2015,1
-0.1186758729867088,-1.2187299012831605,-0.2416119327316506,-0.2253173938383472,0.0697704732028209,-0.1215164892687424,-0.4647312106519965,-0.6584940122801994,-0.6967384158647868,-0.6120406623796409,-0.6852469223300967,-0.6967384158647868,0.1545141852215424,-0.6164337934548711,-1.137916501259494,-0.2489896815412168,-0.7063428965154824,BKN,MIN,2014-11-05 0:00,2015,0
0.1450482892059742,-0.66504140499096,-0.4938749715465959,0.1516076144414151,0.3176392595812673,0.3294725430688607,-1.127392002342692,-1.2316512763538747,-0.4506162541332236,-0.7884069682846642,-0.6721032666607807,-0.4506162541332236,0.7605988827007094,-0.800953886839367,0.0171115263347381,3.3245499339340414,-0.0317133545374301,SAC,DEN,2014-11-05 0:00,2015,1
-0.382400035179392,-0.55430370573252,-0.3929697560206178,0.6793026260330791,1.9700978354375724,1.8515605272082785,-0.6303964085746708,0.3731890630524166,-0.50531006785135,0.0466768656993615,0.1559470405061247,-0.50531006785135,-0.6872701168328575,0.0396376496900028,-2.12182926550643,0.8677414482948007,-0.6025537362111667,UTA,CLE,2014-11-05 0:00,2015,1
-2.9537106165580527,-1.827787247204581,-2.25971624325121,-1.7330174269573964,1.2264914763022348,-0.4597582635219469,-1.0169485370609097,2.207292308088177,-3.13061312632138,-1.908226766018969,-1.9798970057577183,-3.13061312632138,-0.7209414889150364,-1.9080744471463416,0.1454479738452069,0.5327221093439948,-2.522653201841008,PHI,ORL,2014-11-05 0:00,2015,0
-2.1625381299800037,-1.938524946463021,-2.2092636354882207,1.3577676409366557,-0.2607212419684404,0.8932088334908667,-0.9065050717791274,-1.8048085404275505,-1.8726554108044915,-0.6736626246838057,-0.7531558099548958,-1.8726554108044915,-1.1586693259833234,-0.6984427238479805,-1.0095800537490252,-0.1745409395521488,-2.3150748812323765,CHA,MIA,2014-11-05 0:00,2015,1
-0.6461241973720752,-1.4402052998000408,-0.2920645404946397,-0.4514723988062078,0.4828851171668972,-0.0087692311843436,1.191920768574743,0.4878205158671512,-0.6146976952875991,0.033927494188155,-0.0872105893762205,-0.6146976952875991,-0.8219556051615634,0.0396376496900028,0.1882267896820279,-1.5146182953553713,-1.0177103774284295,BOS,TOR,2014-11-05 0:00,2015,0
0.4087724513986574,0.553073286851878,-0.3929697560206178,-1.1299374137097788,0.2350163307884508,-0.628879150648547,0.8605903727293943,2.321923760902912,-1.1616358324688556,0.0912996659885843,-0.0193017017514213,-1.1616358324688556,-1.5963971630516105,0.1011443474848347,-0.5390130795439705,-0.5840090204920226,-0.3430808354503773,MIL,CHI,2014-11-05 0:00,2015,0
1.0021518163321943,0.7745486853687581,0.5656297914761742,0.9054576310009396,-0.5085900283468853,0.3294725430688607,1.4128076991383074,0.3731890630524166,0.4244847653567876,1.317364226316276,1.3892600641436057,0.4244847653567876,-1.663739907215963,1.3312783033814737,-0.6673495270544394,-0.6584577624810907,0.6429161874406222,SAS,ATL,2014-11-05 0:00,2015,1
0.6065655730431698,0.3869667379642177,-0.2920645404946397,1.2069976376247484,0.1523934019956359,0.949582462533068,1.191920768574743,-0.4292311066507291,-0.8881667638782273,0.152921628292749,0.0376541394822811,-0.8881667638782273,-1.3270261863942034,0.1421488126813893,-0.7101283428912604,-0.5467846494974887,-0.446869995754693,WAS,IND,2014-11-05 0:00,2015,1
-0.5801931568239044,-0.2774594575864227,0.6160823992391633,-1.1299374137097788,0.8959997611309736,-0.1778901183109438,-0.1886225474475399,1.978029402458708,0.0142811624708451,0.730893136800777,0.8372265260323353,0.0142811624708451,-1.1923406980654976,0.7367135580314313,0.4876785005397926,1.4261070132128104,0.279654126375517,HOU,SAS,2014-11-06 0:00,2015,1
-0.1846069135348796,0.4977044372226578,-0.1407067172056725,1.9608476541842728,0.3176392595812673,1.626066011039477,-0.0229573495248655,-1.57554563479808,0.3424440447795999,0.8987598616983293,0.9664724734472756,0.3424440447795999,-1.0913265818189704,0.9212336514159272,-0.4962342637071435,-1.8124132633116432,0.0720758057668856,POR,DAL,2014-11-06 0:00,2015,1
-2.9537106165580527,-1.827787247204581,-2.25971624325121,-1.7330174269573964,1.2264914763022348,-0.4597582635219469,-1.0169485370609097,2.207292308088177,-3.13061312632138,-1.908226766018969,-1.9798970057577183,-3.13061312632138,-0.7209414889150364,-1.9080744471463416,0.1454479738452069,0.5327221093439948,-2.522653201841008,PHI,CHI,2014-11-07 0:00,2015,0
-0.382400035179392,-0.7757791042494001,-0.3929697560206178,1.2069976376247484,1.9700978354375724,2.2461759305036804,-1.0169485370609097,-0.5438625594654648,0.233056417343347,0.4631563350654406,0.5414942734727263,0.233056417343347,-0.4852418843398035,0.4701845342538263,0.1454479738452069,0.3838246253658589,-0.5506591560590088,OKC,MEM,2014-11-07 0:00,2015,0
-1.371365643401954,-0.4989348561033029,-1.301116695754418,-0.0745473905264455,2.3005895506088323,1.513318752955074,-0.0229573495248655,0.0292947046082105,-0.4506162541332236,-0.2125603550285039,-0.3040809079199338,-0.4506162541332236,-0.1821995356002175,-0.2268913740876022,-1.095137685422673,-0.4723359075084207,-1.4328670186456929,DET,MIL,2014-11-07 0:00,2015,1
-1.305434602853783,-1.5509429990584809,-0.8974958336505083,-0.8283974070859701,1.4743602626806798,0.3858461721110621,-0.3542877453702143,0.0292947046082105,-0.6693915090057255,-0.7544086442547802,-0.6721032666607807,-0.6693915090057255,0.4238851618789494,-0.7599494216428124,0.3165632371924968,0.160478399398657,-1.277183278189219,DEN,CLE,2014-11-07 0:00,2015,0
