FG.,percent_3pt,percent_2pt,percent_FT,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,MarginOfVictory,StrengthOfSchedule,SimpleRatngSystem,ORtg,DRtg,NRtg,Pace,FTr,X3PAr,TS.,team_abbreviation_home,team_abbreviation_away,game_date,game_yearEnd,wl_home
1.0021518163321945,0.7745486853687581,0.5656297914761742,0.640994373031362,0.9054576310009397,-0.5085900283468853,0.3294725430688607,1.4128076991383074,0.3731890630524166,0.8466858268558188,-0.08509345858543446,-0.5999270426532667,0.4244847653567876,1.3173642263162761,0.39384209268065556,1.3892600641436055,0.4244847653567876,-1.6637399072159633,1.3312783033814735,-0.6673495270544394,-0.6584577624810907,-0.39493933025920774,0.6429161874406222,SAS,DAL,2014-10-28 0:00,2015,1
-1.1735725217574415,-0.49893485610330296,-1.6542849500953414,-0.6180376635327536,-0.3760873971502543,1.0612456187166035,0.4422198011532635,-0.6303964085746708,-0.7731254650949341,-0.42759050118805403,-0.751042264906225,0.9447485678193857,-0.970207484455415,-1.45349918211927,1.8661201350683723,-1.3511921429087719,-0.970207484455415,1.2319980918511704,-1.4775275625825184,-0.5817918953807915,0.08602965740958905,-1.3384292795783348,-1.5366561789500084,LAL,HOU,2014-10-28 0:00,2015,0
0.27691037030231586,0.9406552342564183,-0.4938749715465959,-0.2952089362086214,0.3023776177533168,1.3091144050950498,1.1187033496596683,0.4740382442431555,-0.8877569179096698,2.2483897877040784,-0.33482426095573037,-0.4595019871557533,0.3424440447795999,0.16779589505582335,0.9494187124496052,0.2479526301913364,0.3424440447795999,0.12084281313936351,0.18315327787794397,-1.6940411071381964,-0.39788716551935277,-1.0881156195548927,-0.29118625529821945,NOP,ORL,2014-10-28 0:00,2015,1
0.14504828920597426,-0.0559840590695426,0.2629141448982399,0.8669744821582545,-1.1299374137097788,0.48288511716689725,-0.5161318925641483,-0.5751746759337788,-0.08533674820652408,-0.555018133992442,-0.8342858656963237,0.9447485678193857,1.1081574368333582,0.6522720124816703,-1.7173490624413534,0.5371130549162876,1.1081574368333582,0.25552830146806943,0.6752068602365994,-1.095137685422673,0.7932927063057327,0.24047226826183626,0.5391270271363064,TOR,ATL,2014-10-29 0:00,2015,1
0.21097932975414507,-0.9972545027662802,0.2629141448982399,-0.6180376635327536,-1.1299374137097788,-0.7564588147253316,-1.3617363281971573,-0.7408398738564531,0.602451968681886,-0.045307602774892416,1.1635605532660496,0.6638984568243564,-0.8334729501601009,-0.552543595327344,-0.883984132787929,-0.6392441274874908,-0.8334729501601009,-0.08118541935369054,-0.5754293282583165,-1.9079351863223133,1.2027607872456065,-0.5297236087333689,-0.13550251484174586,MIA,WAS,2014-10-29 0:00,2015,1
-0.18460691353487968,0.49770443722265784,-0.14070671720567252,1.3189347004120395,1.9608476541842732,0.3176392595812673,1.626066011039477,-0.022957349524865587,-1.5755456347980799,-0.30016286838366724,-0.418067861745829,-1.2318397923920807,0.3424440447795999,0.8987598616983293,0.5049574166344455,0.9664724734472756,0.3424440447795999,-1.0913265818189704,0.9212336514159272,-0.4962342637071435,-1.8124132633116432,0.5100408252101584,0.0720758057668856,POR,OKC,2014-10-29 0:00,2015,1
-0.6461241973720752,-1.4402052998000408,-0.2920645404946397,-0.19836031801138174,-0.4514723988062078,0.48288511716689725,-0.008769231184343687,1.191920768574743,0.48782051586715125,-1.701866829231927,-0.418067861745829,0.6638984568243564,-0.6146976952875991,0.03392749418815507,-1.5506760765106686,-0.08721058937622053,-0.6146976952875991,-0.8219556051615634,0.03963764969000281,0.1882267896820279,-1.5146182953553713,-0.18313546408552606,-1.0177103774284295,BOS,BKN,2014-10-29 0:00,2015,1
-0.38240003517939203,-0.55430370573252,-0.3929697560206178,-1.2636951181810179,0.6793026260330791,1.9700978354375724,1.8515605272082785,-0.6303964085746708,0.3731890630524166,1.9935345220953038,1.7462657587967416,0.2426232903318162,-0.50531006785135,0.046676865699361574,1.3661011772763174,0.15594704050612473,-0.50531006785135,-0.6872701168328575,0.03963764969000281,-2.12182926550643,0.8677414482948007,-0.298664845634807,-0.6025537362111667,UTA,HOU,2014-10-29 0:00,2015,0
-2.1625381299800033,-1.938524946463021,-2.2092636354882207,-0.39205755440586104,1.3577676409366555,-0.2607212419684404,0.8932088334908667,-0.9065050717791274,-1.8048085404275502,0.9741134596602057,-1.7499654743874131,-1.0914147368945673,-1.8726554108044915,-0.6736626246838057,-0.7450899778456915,-0.7531558099548958,-1.8726554108044915,-1.1586693259833234,-0.6984427238479805,-1.0095800537490252,-0.17454093955214883,-1.2228998980290537,-2.3150748812323765,CHA,MIL,2014-10-29 0:00,2015,1
-0.05274483243853809,-0.66504140499096,0.1620089293722618,-0.004663081616902419,-0.9791674103978718,0.23501633078845086,-0.5161318925641483,-1.2930572002653662,0.8317148743113573,-0.30016286838366724,0.5808553477353576,0.6638984568243564,-0.45061625413322365,-0.19131140250982642,1.44943767024166,-0.08282937081978187,-0.45061625413322365,-0.24954227976457052,-0.18588690889104764,0.40212086886614473,-0.8445796174537605,0.028668402088154563,-0.29118625529821945,PHX,LAL,2014-10-29 0:00,2015,1
